State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,24/04/2026,2131.0,2295.0,2233.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,25/04/2026,2099.0,2324.0,2243.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,26/04/2026,2008.0,2271.0,2145.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,27/04/2026,2102.0,2259.0,2172.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,28/04/2026,2026.0,2249.0,2126.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,29/04/2026,2007.0,2210.0,2106.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,30/04/2026,1890.0,2089.0,2022.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,01/05/2026,1970.0,2196.0,2076.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,02/05/2026,2071.0,2226.0,2162.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,03/05/2026,2076.0,2274.0,2190.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,04/05/2026,2235.0,2485.0,2376.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,05/05/2026,2241.0,2496.0,2367.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,06/05/2026,2192.0,2430.0,2291.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,07/05/2026,2097.0,2377.0,
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,08/05/2026,1978.0,2233.0,2097.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,09/05/2026,1936.0,2102.0,2010.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,10/05/2026,1887.0,2044.0,1962.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,11/05/2026,1817.0,2018.0,1924.0
Maharashtra,Nashik,NASHIK,tomato,Hybrid,FAQ,12/05/2026,1773.0,1983.0,1858.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,13/05/2026,1800.0,2007.0,1883.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,14/05/2026,1855.0,1983.0,1920.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,15/05/2026,1943.0,2074.0,2018.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,16/05/2026,1906.0,2105.0,1969.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,17/05/2026,1743.0,1952.0,1849.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,18/05/2026,1798.0,1987.0,1914.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,19/05/2026,1758.0,1929.0,1877.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,20/05/2026,1861.0,2033.0,1948.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,21/05/2026,1749.0,1950.0,1878.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,22/05/2026,1767.0,2015.0,1885.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,23/05/2026,1915.0,2117.0,2031.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,24/05/2026,1937.0,2147.0,2068.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,25/05/2026,2122.0,2290.0,2210.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,26/05/2026,2155.0,2383.0,2251.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,27/05/2026,2142.0,2398.0,2258.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,28/05/2026,2266.0,2399.0,2326.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,29/05/2026,2267.0,2495.0,2403.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,30/05/2026,2394.0,2547.0,2453.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,31/05/2026,2258.0,2443.0,2385.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,01/06/2026,2164.0,2390.0,2297.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,02/06/2026,2140.0,2283.0,2224.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,03/06/2026,2095.0,2372.0,2241.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,04/06/2026,1962.0,2189.0,2105.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,05/06/2026,2020.0,2192.0,2086.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,06/06/2026,2085.0,2332.0,2183.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,07/06/2026,2084.0,2259.0,2202.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,08/06/2026,2165.0,2304.0,2245.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,09/06/2026,2038.0,2183.0,2088.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,10/06/2026,1961.0,2190.0,2111.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,11/06/2026,2140.0,2284.0,2218.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,12/06/2026,2043.0,2313.0,2172.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,13/06/2026,1952.0,2173.0,2100.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,14/06/2026,2008.0,2206.0,2069.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,15/06/2026,2024.0,2204.0,2138.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,16/06/2026,1861.0,2080.0,1985.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,17/06/2026,1785.0,1989.0,1934.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,18/06/2026,1810.0,1992.0,1910.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,19/06/2026,1588.0,1848.0,1711.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,20/06/2026,1594.0,1807.0,1727.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,21/06/2026,1741.0,1913.0,1831.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,22/06/2026,1523.0,1750.0,1669.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,23/06/2026,1584.0,1747.0,1644.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,24/06/2026,1534.0,1757.0,1627.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,25/06/2026,1368.0,1585.0,1492.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,26/06/2026,1253.0,1435.0,1380.0
Maharashtra,Nashik,NASHIK,tomato,Hybrid,FAQ,27/06/2026,1228.0,1409.0,1279.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,28/06/2026,1106.0,1323.0,1180.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,29/06/2026,1038.0,1295.0,1174.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,30/06/2026,1258.0,1553.0,
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,01/07/2026,1131.0,1334.0,1203.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,02/07/2026,1032.0,1241.0,1150.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,03/07/2026,952.0,1154.0,1095.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,04/07/2026,1030.0,1236.0,1170.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,05/07/2026,1085.0,1284.0,1172.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,06/07/2026,943.0,1110.0,1053.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,07/07/2026,784.0,1000.0,857.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,08/07/2026,814.0,949.0,866.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,09/07/2026,766.0,957.0,
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,10/07/2026,844.0,1042.0,901.0
Maharashtra,Nashik,Nashik,Tomato,Hybrid,FAQ,11/07/2026,821.0,1025.0,967.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,12/02/2026,1054.0,1211.0,1143.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,13/02/2026,1045.0,1299.0,1153.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,14/02/2026,1015.0,1211.0,1127.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,15/02/2026,991.0,1220.0,1127.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,16/02/2026,984.0,1188.0,1111.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,17/02/2026,969.0,1167.0,1096.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,18/02/2026,940.0,1227.0,1084.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,19/02/2026,954.0,1111.0,1025.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,20/02/2026,930.0,1166.0,1026.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,21/02/2026,847.0,1078.0,990.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,22/02/2026,888.0,1069.0,1019.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,23/02/2026,937.0,1111.0,1019.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,24/02/2026,944.0,1112.0,998.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,25/02/2026,903.0,1034.0,979.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,26/02/2026,865.0,1098.0,1000.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,27/02/2026,890.0,1130.0,982.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,28/02/2026,885.0,1031.0,964.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,01/03/2026,857.0,1086.0,945.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,02/03/2026,761.0,959.0,904.0
Maharashtra,Pune,PUNE,potato,Local,FAQ,03/03/2026,886.0,1064.0,957.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,04/03/2026,854.0,1059.0,944.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,05/03/2026,827.0,1061.0,947.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,06/03/2026,835.0,991.0,928.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,07/03/2026,775.0,1018.0,920.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,08/03/2026,853.0,1034.0,953.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,09/03/2026,799.0,1067.0,930.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,10/03/2026,814.0,1047.0,921.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,11/03/2026,860.0,997.0,924.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,12/03/2026,824.0,970.0,919.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,13/03/2026,836.0,1054.0,968.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,14/03/2026,907.0,1173.0,1027.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,15/03/2026,938.0,1131.0,1041.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,16/03/2026,965.0,1108.0,1045.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,17/03/2026,924.0,1144.0,1058.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,18/03/2026,976.0,1156.0,1046.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,19/03/2026,1053.0,1200.0,1109.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,20/03/2026,918.0,1176.0,1043.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,21/03/2026,964.0,1145.0,1091.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,22/03/2026,953.0,1229.0,1096.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,23/03/2026,920.0,1134.0,1054.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,24/03/2026,957.0,1076.0,1023.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,25/03/2026,802.0,1021.0,947.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,26/03/2026,797.0,1048.0,940.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,27/03/2026,819.0,1077.0,936.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,28/03/2026,918.0,1041.0,972.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,29/03/2026,793.0,1053.0,926.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,30/03/2026,786.0,939.0,889.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,31/03/2026,770.0,915.0,844.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,01/04/2026,788.0,935.0,866.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,02/04/2026,748.0,985.0,848.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,03/04/2026,757.0,968.0,843.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,04/04/2026,734.0,971.0,839.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,05/04/2026,780.0,982.0,834.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,06/04/2026,821.0,974.0,909.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,07/04/2026,763.0,981.0,872.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,08/04/2026,806.0,1035.0,901.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,09/04/2026,786.0,1006.0,890.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,10/04/2026,712.0,929.0,840.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,11/04/2026,668.0,899.0,811.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,12/04/2026,700.0,875.0,823.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,13/04/2026,683.0,924.0,821.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,14/04/2026,635.0,876.0,778.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,15/04/2026,616.0,821.0,746.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,16/04/2026,605.0,886.0,745.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,17/04/2026,628.0,874.0,746.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,18/04/2026,704.0,877.0,767.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,19/04/2026,702.0,835.0,767.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,20/04/2026,664.0,844.0,751.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,21/04/2026,631.0,799.0,731.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,22/04/2026,630.0,851.0,
Maharashtra,Pune,Pune,Potato,Local,FAQ,23/04/2026,702.0,913.0,786.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,24/04/2026,705.0,896.0,798.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,25/04/2026,752.0,892.0,833.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,26/04/2026,821.0,1022.0,880.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,27/04/2026,771.0,966.0,857.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,28/04/2026,734.0,922.0,868.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,29/04/2026,830.0,951.0,881.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,30/04/2026,726.0,983.0,872.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,01/05/2026,814.0,941.0,867.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,02/05/2026,726.0,956.0,864.0
Maharashtra,Pune,PUNE,potato,Local,FAQ,03/05/2026,785.0,945.0,876.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,04/05/2026,781.0,1024.0,883.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,05/05/2026,762.0,965.0,903.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,06/05/2026,853.0,1094.0,956.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,07/05/2026,883.0,1018.0,940.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,08/05/2026,782.0,1009.0,864.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,09/05/2026,737.0,920.0,854.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,10/05/2026,702.0,925.0,801.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,11/05/2026,694.0,874.0,811.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,12/05/2026,694.0,902.0,839.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,13/05/2026,674.0,939.0,
Maharashtra,Pune,Pune,Potato,Local,FAQ,14/05/2026,718.0,915.0,843.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,15/05/2026,778.0,965.0,905.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,16/05/2026,729.0,1014.0,875.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,17/05/2026,797.0,995.0,899.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,18/05/2026,801.0,990.0,882.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,19/05/2026,751.0,984.0,864.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,20/05/2026,790.0,966.0,911.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,21/05/2026,831.0,981.0,907.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,22/05/2026,843.0,1080.0,941.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,23/05/2026,922.0,1080.0,982.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,24/05/2026,813.0,1089.0,962.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,25/05/2026,889.0,1053.0,962.0
Maharashtra,Pune,PUNE,potato,Local,FAQ,26/05/2026,790.0,1045.0,918.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,27/05/2026,766.0,977.0,866.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,28/05/2026,800.0,1005.0,906.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,29/05/2026,735.0,970.0,866.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,30/05/2026,804.0,994.0,867.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,31/05/2026,736.0,899.0,838.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,01/06/2026,685.0,896.0,828.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,02/06/2026,723.0,940.0,811.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,03/06/2026,670.0,833.0,766.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,04/06/2026,703.0,879.0,768.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,05/06/2026,609.0,837.0,716.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,06/06/2026,564.0,851.0,704.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,07/06/2026,546.0,743.0,682.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,08/06/2026,627.0,772.0,678.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,09/06/2026,642.0,801.0,697.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,10/06/2026,576.0,824.0,687.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,11/06/2026,508.0,717.0,624.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,12/06/2026,549.0,682.0,627.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,13/06/2026,479.0,732.0,596.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,14/06/2026,472.0,748.0,607.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,15/06/2026,518.0,735.0,595.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,16/06/2026,556.0,665.0,611.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,17/06/2026,432.0,648.0,554.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,18/06/2026,414.0,581.0,531.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,19/06/2026,382.0,571.0,513.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,20/06/2026,402.0,585.0,500.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,21/06/2026,381.0,609.0,463.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,22/06/2026,366.0,597.0,459.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,23/06/2026,380.0,519.0,460.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,24/06/2026,370.0,532.0,477.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,25/06/2026,456.0,632.0,520.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,26/06/2026,416.0,598.0,520.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,27/06/2026,331.0,610.0,476.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,28/06/2026,404.0,564.0,465.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,29/06/2026,405.0,619.0,471.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,30/06/2026,384.0,584.0,470.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,01/07/2026,370.0,526.0,433.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,02/07/2026,396.0,591.0,450.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,03/07/2026,307.0,520.0,440.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,04/07/2026,361.0,527.0,441.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,05/07/2026,399.0,605.0,456.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,06/07/2026,365.0,604.0,459.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,07/07/2026,375.0,553.0,450.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,08/07/2026,449.0,575.0,506.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,09/07/2026,431.0,626.0,502.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,10/07/2026,439.0,647.0,511.0
Maharashtra,Pune,Pune,Potato,Local,FAQ,11/07/2026,328.0,574.0,472.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,12/02/2026,1058.0,1190.0,1113.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,13/02/2026,977.0,1195.0,1092.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,14/02/2026,969.0,1187.0,1088.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,15/02/2026,1005.0,1183.0,1106.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,16/02/2026,936.0,1201.0,1057.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,17/02/2026,899.0,1036.0,982.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,18/02/2026,1008.0,1201.0,1075.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,19/02/2026,919.0,1212.0,1067.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,20/02/2026,956.0,1171.0,1076.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,21/02/2026,965.0,1204.0,1069.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,22/02/2026,901.0,1108.0,1000.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,23/02/2026,920.0,1129.0,989.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,24/02/2026,962.0,1132.0,1022.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,25/02/2026,1003.0,1123.0,1065.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,26/02/2026,883.0,1051.0,992.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,27/02/2026,920.0,1080.0,1013.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,28/02/2026,895.0,1097.0,1014.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,01/03/2026,963.0,1170.0,1022.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,02/03/2026,889.0,1056.0,1004.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,03/03/2026,823.0,1058.0,954.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,04/03/2026,881.0,1087.0,947.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,05/03/2026,824.0,1018.0,943.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,06/03/2026,842.0,1039.0,949.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,07/03/2026,850.0,1008.0,936.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,08/03/2026,855.0,1042.0,947.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,09/03/2026,836.0,1044.0,911.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,10/03/2026,919.0,1067.0,999.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,11/03/2026,910.0,1090.0,969.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,12/03/2026,898.0,1079.0,987.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,13/03/2026,861.0,1045.0,958.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,14/03/2026,833.0,1066.0,949.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,15/03/2026,851.0,1026.0,930.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,16/03/2026,861.0,1053.0,913.0
Maharashtra,Nashik,NASHIK,potato,Local,FAQ,17/03/2026,824.0,968.0,895.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,18/03/2026,761.0,933.0,875.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,19/03/2026,801.0,978.0,864.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,20/03/2026,796.0,978.0,902.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,21/03/2026,757.0,934.0,872.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,22/03/2026,723.0,910.0,800.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,23/03/2026,705.0,992.0,842.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,24/03/2026,725.0,874.0,798.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,25/03/2026,750.0,935.0,848.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,26/03/2026,754.0,929.0,841.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,27/03/2026,729.0,978.0,863.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,28/03/2026,683.0,869.0,815.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,29/03/2026,711.0,949.0,848.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,30/03/2026,729.0,897.0,846.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,31/03/2026,633.0,865.0,770.0
Maharashtra,Nashik,NASHIK,potato,Local,FAQ,01/04/2026,649.0,843.0,743.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,02/04/2026,642.0,850.0,732.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,03/04/2026,637.0,878.0,747.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,04/04/2026,683.0,834.0,744.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,05/04/2026,632.0,826.0,768.0
Maharashtra,Nashik,Nashik,Potato,Local,FAQ,06/04/2026,655.0,847.0,712.0
